"years","X15.16QA","X37.4QA","X39.8QA","X88.12QA","X89.12QA","X95.8QA","X117.8QA","X133.12QA","X138.8QA","X179.4QA","X184.4QA","X206.12QA","X210.8QA","X215.8QA","X223.4QA","X233.12QA","X237.8QA","X238.8QA","X261.16QA","X278.16QA","X18.16QR","X20.12QR","X21.8QR","X54.12QR","X63.8QR","X74.12QR","X77.QR","X92.QR","X94.16QR","X109.15QR","X118.QR","X129.16QR","X134.8QR","X135.4QR","X140.12QR","X165.QR","X172.12QR","X180.12QR","X182.12QR","X183.8QR","X187.12QR","X194.12QR","X205.8QR","X207.4QR","X213.12QR","X217.12QR","X224.QR","X227.11QR","X236.12QR","X239.4QR","X241.4QR","X245.8QR","X276.4QR","X277.12QR","X46.8QV","X62.8QV","X65.8QV","X178.8QV","X230.16QV","X274.8QV","X125.12QP","X22.12QM","X23.8QM","X79.8.QM"
1937,0.271545369253451,0.805531695584951,-0.0181777579276462,0.710670917848179,-0.293868352897649,0.222436756245567,0.0265998959417273,0.213304664531133,-0.0700188560653677,0.279235966735967,0.0167365478686233,0.333905027334119,0.383951784448121,0.644171134237359,-0.254451769341517,-0.0868702657208127,0.257677941481635,0.325486304088924,0.0408983989680551,NA,0.297639032753509,NA,-0.17481662591687,NA,NA,NA,0.390662410215483,-0.329436815574483,NA,NA,-0.148429035752979,-0.236240882512508,NA,0.488336584952074,NA,NA,NA,NA,NA,NA,NA,0.470594438780891,0.631789876071274,NA,NA,0.457330921128604,-0.034961075725407,NA,NA,NA,NA,NA,NA,NA,0.171843927861208,NA,NA,NA,-0.230636337460409,-0.175568765923211,0.15973939796103,0.595954171142141,-0.0600690598736074,-0.213125
1938,0.150949307600727,0.743951940250041,0.0239576562354908,0.519320515213739,-0.267897091722595,0.221202421811731,-0.0118602143717891,0.220346415259811,-0.0496306854995465,0.271040284059686,-0.0720600785116914,0.356475013433638,0.236812943262411,0.302255571531272,-0.279353461421165,-0.0397363009556065,0.111137793573796,0.110037043570294,0.0473705021747727,NA,0.249957443911075,NA,-0.233780097260111,NA,NA,NA,0.275787088080363,-0.326440633129051,NA,NA,-0.0863651819109146,-0.199214792299899,NA,0.519661523145844,NA,NA,NA,NA,NA,NA,NA,0.485357117775125,0.59053901467879,NA,NA,0.408437890906334,-0.181358189081225,NA,NA,NA,NA,NA,-0.276144700227675,NA,0.175927796861319,NA,NA,NA,-0.188888223672394,-0.146054735258158,0.16657717319969,0.386281588447654,-0.166225416036309,-0.114867129518793
1939,0.0802069088530828,0.60256032960565,0.0545061283345352,0.480117820324006,-0.316651533142418,0.103472247630895,-0.0732072473952763,0.185225162989508,0.0132116589485154,0.195456618165236,-0.128800107613667,0.293311001779546,0.134504176483187,0.0484915934655592,-0.292675404780262,-0.0695657411311209,0.00840412483532456,-0.0019152027473254,0.0715046277336391,NA,0.200981807681201,NA,-0.196212781861218,NA,NA,NA,0.208114797572043,-0.327393415601194,NA,NA,0.0348099633850756,-0.212964778148076,NA,0.518737672583826,NA,NA,NA,NA,NA,NA,NA,0.402142688161141,0.364625194234582,NA,NA,0.229017997006301,-0.274454063832537,NA,NA,NA,NA,NA,-0.368985208762404,NA,0.187898730776979,NA,NA,NA,-0.214395917398528,-0.130132017989264,0.110639552018862,0.115256688358641,-0.264689388746962,-0.123462193046438
1940,0.0427423491195077,0.546437745031769,0.0624278616951876,0.272895769733973,-0.37407050399339,0.0509912084123427,-0.0900204523580365,0.109631821170283,0.144716367237233,0.214237967914438,-0.18544706562962,0.246014604545922,-0.00417472762447815,-0.183459014104175,-0.235033959879956,-0.0771752085816448,-0.128802261317133,-0.0783741855414211,0.0673701298701298,NA,0.183240358961921,NA,-0.137642890567551,NA,NA,NA,0.168012008950067,-0.315147472244723,NA,NA,0.145302758110536,-0.217371017197707,NA,0.611490885416667,NA,NA,NA,NA,NA,NA,NA,0.34806090577824,0.182822557402248,NA,NA,0.0444540620749351,-0.333458270864568,NA,NA,NA,NA,NA,-0.407721280602637,NA,0.193296387794618,NA,NA,NA,-0.198818422956354,-0.120639606396064,0.0963939782938499,-0.0544127405441273,-0.29410224520521,-0.165383518676932
1941,0.0520085278276481,0.563422599608099,0.158730158730159,0.282960231761917,-0.339612601106854,0.142162162162162,-0.0279334742258568,0.1754730378848,0.282670242884816,0.258570623672691,-0.18543285147671,0.22223362759187,0.0339836375078666,-0.268266012790351,-0.181121386320087,0.0121095448053158,-0.20930518548883,-0.0261164463883871,0.126659520079162,NA,0.267858232172269,NA,-0.0748823277706461,NA,NA,NA,0.203128594432942,-0.0955906192586189,NA,NA,0.344022503516174,-0.176027834978343,NA,0.746712407089766,NA,NA,NA,NA,NA,NA,NA,0.276575875486381,0.126554032515142,NA,NA,0.0408955767247134,-0.374214626790651,NA,NA,NA,NA,0.65050505050505,-0.323604420515727,NA,0.22410647929194,NA,NA,NA,-0.129116172831673,-0.0425143453312468,0.0908881066420452,-0.184537105981633,-0.341147033647198,-0.191622890614104
1942,0.00740904567068455,0.537807548628108,0.114232409381663,0.245445344129555,-0.368417286777333,0.123724944717883,-0.06410488792218,0.12188707158708,0.284541927782751,0.228594680258706,-0.282710953249496,0.158808933002481,0.0440458501379749,-0.342560443410952,-0.10702515177797,0.0373892231062812,-0.292206746638757,-0.085460905854916,0.074977416440831,NA,0.266032018121155,NA,-0.0784456411002766,NA,NA,NA,0.14316402385596,0.0803982069045818,NA,NA,0.466802325581395,-0.132494228047963,NA,0.85657337430446,NA,NA,NA,NA,NA,NA,NA,0.13452743902439,0.0688164453659181,NA,NA,0.0403849613239791,-0.405940594059406,NA,NA,NA,NA,0.453592739307025,-0.230231866825208,-0.262355975110606,0.172726674995069,NA,NA,NA,-0.118306028621382,-0.0179982440737489,0.0140307554158715,-0.314186450492183,-0.415196484300363,-0.25307446281364
1943,0.0592149785698174,0.427198637635324,0.146486573404084,0.116988761931631,-0.345784185233727,0.101025854300963,-0.0745175335373029,0.0777715610262968,0.311421772754313,0.165718792809996,-0.259478594587441,0.13208655634975,-0.00123482197983122,-0.327651515151515,-0.0393623653041233,0.0578851412944394,-0.398306072496989,-0.0945671034524023,0.0706063553826199,NA,0.308036129993482,NA,-0.0268375424048248,NA,NA,NA,0.101877483897492,0.0382275284123522,NA,NA,0.754818123803446,-0.15254110612855,NA,0.760431208313944,-0.0123564981158531,NA,NA,NA,NA,NA,NA,0.00866843912706322,0.0247687386530646,NA,NA,-0.0191867124856816,-0.412864426722447,NA,NA,NA,NA,0.349669629700052,-0.0941201579340518,-0.223082423136665,0.0940503863793428,NA,NA,NA,-0.142482069672131,-0.0725416734538742,-0.0266753769938483,-0.424512898661152,-0.428928319774518,-0.268671771124662
1944,0.145648623425105,0.320357224639341,0.0881126173096977,0.028120592383639,-0.342171047647905,0.0278092697565856,-0.0660795572877926,0.018349714648066,0.364056674123788,0.0734877126654064,-0.281892731962172,0.110560898962003,-0.0332190102890739,-0.351278600269179,0.0590614125834667,0.0800444328280189,-0.477798577311868,-0.140198330764533,0.014416673195957,NA,0.408420193394449,NA,0.0349375289217954,NA,NA,NA,0.0669719053940559,0.0866902803626104,NA,NA,0.837395301971157,-0.151588502269289,NA,0.608881602395039,-0.0362387441932146,NA,NA,NA,NA,NA,NA,-0.0782373384978644,0.0258990362161932,-0.0965306871054308,NA,-0.103150848933391,-0.444339876310836,NA,NA,NA,NA,0.195155555555555,0.0647332062887089,-0.207420539445359,0.0212113928614349,NA,NA,NA,-0.162039984719216,-0.112104949314252,-0.0437561455260571,-0.446250541829215,-0.385747278126031,-0.179697351828499
1945,0.14818310523832,0.192465457685665,-0.00308071472581639,-0.0498797044165664,-0.237496692246626,0.0328699140011558,-0.0364074669303993,-0.0439760706786578,0.433169834457388,0.00179148654437821,-0.318617847733567,0.0165111270638909,-0.0891580051492323,-0.400616926932716,0.167063020214031,0.145831924819147,-0.485431302545203,-0.14543209150519,0.0209093119377584,NA,0.493851621222128,NA,0.104029245807836,NA,NA,NA,-0.0264421835459381,0.182551168079388,NA,NA,1.0288770755398,-0.125373839131119,NA,0.48195979230462,-0.0217639786325784,NA,NA,NA,NA,NA,NA,-0.128747795414462,0.0472543110664657,-0.0568953637169014,NA,-0.135965386695511,-0.491061755146262,NA,NA,NA,NA,0.0450819672131147,0.138518880606135,-0.153437154192869,0.0529038615507791,NA,NA,NA,-0.104480679638257,-0.11415423850973,-0.0650610287707062,-0.419497282608696,-0.358922829581994,-0.0598657422691757
1946,0.0294215241676805,0.0851340536214485,-0.0780937515243158,-0.111201928971351,-0.1523990015716,-0.0187144019528071,-0.0154454582256408,-0.102489845042877,0.274795394645582,-0.12065335753176,-0.331074412790315,-0.045287533111168,-0.172815361365455,-0.416689829827975,0.189432098765432,0.0645449897750511,-0.45255388940956,-0.156488882429879,0.0250564158431251,NA,0.42864358936265,NA,0.0845763493772104,NA,NA,NA,-0.075280981776149,0.0744386540564884,NA,NA,0.952213129442686,-0.123308390383697,NA,0.383671952428147,-0.0803835628629274,NA,NA,NA,NA,NA,NA,-0.20159002019479,0.0220085809629748,-0.0461459948574008,NA,-0.170920177674981,-0.511073965733389,NA,NA,NA,NA,-0.0725953532630242,0.266259247346414,-0.151773514783844,0.0459391945409128,NA,NA,NA,-0.0309911242603551,-0.138109102895127,-0.103227499344004,-0.466043956043956,-0.347061175529788,-0.0656262280357043
1947,-0.0368925898598081,-0.0102759276879162,-0.173998089432744,-0.106832692231431,-0.11565209107364,-0.0206298552686716,-0.0257839721254355,-0.204846292947559,0.237902135712355,-0.270865075334349,-0.316368260077666,-0.137174541947927,-0.196823499274187,-0.426890863755514,0.270759223498323,0.107182829679373,-0.370416202615188,-0.129743328641169,-0.0488409389123779,NA,0.293614093036058,NA,0.0317037037037037,NA,NA,NA,-0.0890243902439024,0.193895405352861,NA,NA,0.819227790684811,-0.132596685082873,NA,0.237433033169953,-0.198859250364525,NA,NA,NA,NA,NA,0.369647998513978,-0.320935124539848,-0.0259956170180609,-0.0902890065978997,NA,-0.186925515055468,-0.499413317688472,NA,NA,NA,NA,-0.153980354230667,0.241115805168986,-0.196711734268069,-0.0545380069050267,NA,NA,NA,-0.0170658682634732,-0.173814041745731,-0.11334200260078,-0.473135165451486,-0.294032023289665,-0.0519119482582548
1948,0.0529181184668989,-0.0312820035378457,-0.192890178652399,0.00815005938485473,-0.0733384262796026,-0.00388416964031964,0.0281771501925546,-0.247790154509522,0.32206163076084,-0.302903322358575,-0.252538257798705,-0.168198383774362,-0.0685422453185199,-0.357761446365111,0.358548455353364,0.0372866410530956,-0.249362437864707,-0.0700483091787439,0.0510419812745393,NA,0.295873621135775,NA,0.129566563467492,NA,NA,NA,-0.0670715606020598,0.288931072854618,NA,NA,0.852783242064969,-0.130792345405662,NA,0.205972267714816,-0.250242585326752,NA,NA,NA,NA,NA,0.279298307371879,-0.34661938534279,-0.013787176804663,-0.0382212770805248,NA,-0.171869953708688,-0.420949902407287,NA,NA,NA,NA,-0.208767142959719,0.476619836443699,-0.192329675354367,-0.0982874162323157,NA,NA,NA,-0.0163861824623561,-0.173623348017621,-0.136449649670127,-0.362452651515152,-0.211385801769109,-0.086011035378124
1949,0.0705085865257596,-0.0682214672665504,-0.196225899083823,0.0304726368159205,0.0088925231256707,0.00911833946748893,0.0645501598918669,-0.270336235474117,0.328942062105122,-0.254386573271378,-0.212614838261407,-0.0244435451234318,0.0330375684349633,-0.277531369650101,0.451820361892304,0.0449896426721907,-0.156230291017209,-0.0354330708661417,0.0645925699434337,NA,0.289733108920414,NA,0.132207067575945,NA,NA,NA,-0.0501695080607791,0.36852563253411,NA,NA,0.747782318349447,-0.0894221188973762,NA,0.21758658008658,-0.229780983491549,NA,NA,NA,NA,NA,0.188762785484097,-0.355693212495179,0.0193576252552221,0.022991902594716,NA,-0.147963518948621,-0.336776491540516,NA,NA,NA,NA,-0.284860489737372,0.552555448408872,-0.170668626010286,-0.120470348804342,NA,NA,NA,0.0349724299418385,-0.185846119635312,-0.0847043838233733,-0.162863070539419,0.00313532751461744,-0.0584156218795073
1950,0.0595179537629119,-0.192674184806364,-0.179915922724482,0.0347323340471093,0.0606643933560665,-0.105268337488519,0.0238638241612957,-0.298474300103688,0.15916955017301,-0.263349848609964,-0.228377525252525,0.130004127115147,0.191922290388548,-0.16768566420112,0.374045013421433,0.00439134646432026,-0.0181113801452784,-0.0544371128467546,0.0371102661596958,NA,0.203418058829558,NA,0.16046511627907,NA,NA,NA,-0.0783239166808118,0.466569261810339,NA,NA,0.624607861229009,-0.0889191721318455,NA,0.102009897990102,-0.272080994827776,NA,NA,NA,NA,NA,0.014601339947834,-0.404812472848385,-0.00337069525666025,0.0593804484450392,NA,-0.179749008465045,-0.282286785379569,NA,NA,NA,NA,-0.348119575699132,0.652282534635476,-0.159526202003593,-0.140387197851388,NA,NA,NA,0.0153498871331828,-0.220668046774464,-0.0988823842469398,0.15859649122807,0.351817507418398,-0.0373533766085867
1951,0.0501306596981495,-0.244652406417112,-0.200593607305936,-0.00722584883195807,0.0196615632554393,-0.226534153651996,-0.0541324006679901,-0.374991116480705,0.0967704460966543,-0.159371879196942,-0.202494969818913,0.484420928865373,0.282511665652262,-0.0346420323325634,0.408790314375827,-0.0789667443858142,0.171496707968272,-0.111140039704494,0.0374002781233989,NA,0.123027328714396,NA,0.197116867098366,NA,NA,NA,-0.0732074569789675,0.2254286909243,NA,NA,0.489326077856844,-0.0914339882799035,NA,-0.0121580547112461,-0.320528313086985,NA,NA,NA,NA,NA,-0.103168079659942,-0.422482321385028,-0.0663351928207617,0.0599421164193707,NA,-0.2293791897406,-0.185542168674699,NA,NA,NA,NA,-0.405334020485731,0.628334031559838,-0.199137747821599,-0.138536262280605,NA,NA,NA,-0.0282675214920588,-0.250721874148733,-0.103681760473974,0.63978085527317,0.818808714771137,-0.0445684053137041
1952,0.122996706915477,-0.240157480314961,-0.156867435296369,-0.0226330759853717,0.0488274611985951,-0.294918589519789,-0.0662685603615235,-0.366227106227106,0.105006388663027,-0.120345837400641,-0.124063169164882,0.645396145610278,0.307207481955881,0.0624061243277291,0.344211344211344,-0.0915383176404565,0.444520275265882,-0.108344797503607,0.145836516424752,NA,0.186532882011605,NA,0.285060012634239,NA,NA,NA,-0.0261101770349123,0.209289794158853,NA,NA,0.373617662214119,-0.122252747252747,NA,-0.0477298143592038,-0.294469584892525,NA,NA,NA,NA,NA,-0.120630105017503,-0.397534947417379,-0.101572495769532,0.101220828131942,NA,-0.276591452695888,-0.0452991452991454,NA,NA,NA,NA,-0.351098692607541,0.55287378515801,-0.147475784206812,-0.137811168423413,NA,NA,NA,-0.0196827262044653,-0.21272910147519,-0.0499778614124419,1.17156366092536,1.30548900021782,-0.0161027682286955
1953,0.0769886061122352,-0.196283985340493,-0.216736792893876,0.00947169017049041,-0.0223149693934335,-0.369448204224244,-0.13404749038431,-0.379486799169386,0.0860739396688591,-0.0535593461771304,-0.180181387660278,0.752291991005016,0.327735421388832,0.088732394366197,0.294706591267266,-0.133378469871361,0.731645896558404,-0.187774657194779,0.106837283258878,NA,0.178804489689376,NA,0.258191959098304,NA,NA,NA,-0.00465150987513058,0.22390535161433,NA,NA,0.236671757946032,-0.119058117999824,NA,-0.0626459315388343,-0.260270629991127,NA,NA,NA,NA,NA,-0.166135904911415,-0.377090140303671,-0.141055384485595,0.151563109742878,NA,-0.294773722627737,0.156312625250501,NA,NA,NA,NA,-0.38041066460043,0.456531982565673,-0.167433594617753,-0.127139083496038,NA,NA,NA,-0.0492868344410425,-0.155318775247351,-0.0423961071648303,1.80972195952336,1.77588334268087,0.038931728418281
1954,0.0520340104882644,-0.170221990981616,-0.19075227599425,0.0338249164022979,-0.00166973744818063,-0.412276148455749,-0.147881490920675,-0.358007394434715,0.0447190028427729,0.0168390931102796,-0.158309158723581,0.875836048705196,0.322319075613217,0.0797767239675954,0.257259568421987,-0.186339161473773,0.990177803269286,-0.21203409321518,0.168456012975979,NA,0.0877153875303717,NA,0.198748043818467,NA,NA,NA,-0.00594164995048627,0.192144080437545,NA,NA,0.147175760899369,-0.113944365192582,NA,-0.05608967258872,-0.220399771559109,NA,NA,-0.529284118710775,NA,NA,-0.166350890488822,-0.347139074372554,-0.228034598352854,0.10740004701156,NA,-0.269591335214344,1.03193805952093,NA,NA,NA,NA,-0.35867018705143,0.400749482633257,-0.154785109442403,-0.107678729037952,NA,NA,NA,-0.0767418889142162,-0.0857805726845352,-0.0114824335904027,2.34755381604697,2.00923837146847,-0.0387867320995684
1955,0.0811241265926838,-0.0759482212365349,-0.13339513803049,0.0848745195568618,-0.0318699751286946,-0.465378792865135,-0.146609788953749,-0.332518337408313,0.0516577540106951,0.0993663258562377,-0.0932930154166461,0.964954096045198,0.384317420435511,0.163021335906508,0.186024791985057,-0.225454330894501,1.09258430319308,-0.22464989849637,0.204810669206954,NA,-0.0193263157894737,NA,0.152389864670314,NA,NA,NA,0.0417219245663361,0.260198135198135,NA,NA,0.057546742576179,-0.128138216503194,NA,-0.0502650256041685,-0.182277756581458,NA,NA,-0.526734952238462,NA,NA,-0.158401616343024,-0.32530666505529,-0.313336797090444,0.0260306857321782,NA,-0.243521532298448,1.7578499201703,NA,NA,NA,NA,-0.301307189542484,0.410186228733967,-0.175604157367851,-0.13061534861956,NA,NA,0.521861881942123,-0.103817611506388,-0.0369883589936163,0.0198741112017718,2.6582796957285,2.23396029258098,-0.0183776191033595
1956,0.142849468142259,-0.0508896469069788,-0.126613756613757,0.0928361228618722,-0.138681354638163,-0.53558872305141,-0.196634721826865,-0.408372794703097,0.100979325353645,0.148600676958639,-0.163371692731386,1.01763179092455,0.422246104245029,0.0687245195107746,0.133189404633397,-0.265398006963621,0.966545402667808,-0.264946073532959,0.100736354664845,NA,-0.0501237495060418,NA,0.0925847157238055,NA,NA,NA,0.0074468085106383,0.278083832335329,NA,NA,-0.044642310752096,-0.134477435757741,NA,-0.055421255260095,-0.184158320027096,NA,NA,-0.535726495726496,NA,NA,-0.219215746175835,-0.31732462459578,-0.415299696804789,-0.0516091859412299,NA,-0.253899315242201,2.3005698005698,NA,NA,NA,NA,-0.300884955752212,0.370757976021134,-0.191655927835052,-0.155647463156055,NA,NA,0.429518783417818,-0.144111136554462,0.00643763146153356,0.00374531835206003,3.34739658365919,2.50714431516636,0.00120163422254253
1957,0.130677465251176,0.040184579888483,-0.117799317105408,-0.0111441637437287,-0.164709684369277,-0.640259355560675,-0.192352711666016,-0.366778859274083,0.157348766106137,0.287949849082888,-0.138289850701252,1.12061097140728,0.442589836274718,0.102744310575636,0.0639846436855155,-0.320509008741155,0.779597719976414,-0.292631723853116,0.0715052115266709,NA,-0.0570887503457667,NA,0.066987363584147,NA,NA,NA,-0.035252119589469,0.104814633881561,NA,NA,-0.0289163220627586,-0.170518653321201,NA,-0.0112380250552692,-0.069589422407794,NA,NA,-0.482858093864418,NA,NA,-0.163355258696684,-0.306709377640101,-0.499262937388471,-0.118454655035038,NA,-0.223337556443492,2.56372692645766,NA,NA,NA,NA,-0.318465055812077,0.358061771036692,-0.15608658008658,-0.109054898805471,NA,NA,0.447878684614074,-0.185957965275662,0.0492814489139707,0.00129062536665505,3.89525228869491,2.61973490427099,-0.00634312728143136
1958,0.0243019648397104,0.102931283037001,-0.0971348314606742,-0.178339291517712,-0.230781121187139,-0.776566066446868,-0.280448217741432,-0.344559090474826,0.0980816831683168,0.282238442822385,-0.19100349426645,1.26116773026002,0.267121969988457,0.011442999892554,0.0403395374192042,-0.353634100431113,0.501785097316596,-0.335509227614491,0.0127873563218391,NA,-0.0932153516331076,NA,0.00493353432917644,NA,NA,NA,-0.0949746545557471,-0.0465694987557768,NA,NA,-0.10057677408247,-0.190775109170306,NA,-0.0334978045357839,-0.0117885378274203,NA,NA,-0.487660187185025,NA,NA,-0.166659023159826,-0.335805774658079,-0.554877817768517,-0.194259091088562,NA,-0.187617809554761,2.60505617977528,NA,NA,NA,NA,-0.345115477108762,0.323061630218688,-0.173165381077065,-0.0768595566283427,NA,-0.337208421690397,0.422085652691528,-0.212516884286358,0.120077297261278,0.0343500148060409,3.61659858893427,2.85188380788036,-0.0320785984848485
1959,0.0535760193326135,0.235218762317698,-0.0761596915050471,-0.144317038825186,-0.219695050909275,-0.775218505618716,-0.300362330061008,-0.30164752870694,0.182379121990694,0.244907450469724,-0.17938033140504,0.951298431925662,0.234557748538012,0.00178402770490087,0.0222989713942487,-0.341262466703835,0.406994127068873,-0.353558566283656,0.102965462770159,NA,-0.117615378241776,NA,0.0703627652292952,NA,NA,NA,-0.102043960558751,-0.128593553383022,NA,NA,-0.0736791080950073,-0.201969544998632,NA,-0.0515532642993645,0.0271831948081521,NA,NA,-0.464064716713453,NA,NA,-0.129393460785931,-0.327372713329094,-0.490967220060861,-0.198809798936908,NA,-0.12140150255967,2.65655209452202,NA,NA,NA,NA,-0.266905444126074,0.479311992355471,-0.197391735771493,-0.0467283712559456,NA,-0.32378791807104,0.431296094789022,-0.263611151656693,0.303789689313759,0.0596660095094516,3.03144361833953,2.68373035985808,0.0171448771578389
1960,0.0502940266171462,0.422089875473741,-0.0884114733325654,-0.0873722114150905,-0.221985999481462,-0.737268560953254,-0.287309939632631,-0.275443412162162,0.300213219616205,0.232368052312004,-0.159695234199223,0.713659605551498,0.155014154585228,-0.051471721374634,0.0429032985197986,-0.320902719732527,0.282649437758927,-0.369922027984477,0.164246957031823,NA,-0.0816530755636936,NA,0.0664662658650636,NA,NA,NA,-0.0702991396774448,-0.0692158072014801,NA,NA,-0.0680391878460884,-0.138169580256147,NA,-0.0249289707634496,0.0775557100958486,NA,NA,-0.377768690792612,NA,NA,-0.0829951861279835,-0.282470297230445,-0.413023104192983,-0.21506075973591,NA,-0.0429040522498466,2.72682162444502,NA,NA,0.453519703603907,NA,-0.202050601917976,0.501534936998854,-0.199514527932759,-0.035800299420686,NA,-0.274866718479432,0.403519541641088,-0.24003260708463,0.596453442458181,0.105185447673045,2.1183525136281,2.16168198655508,0.0852951614811309
1961,0.0407292671778986,0.515265486725664,-0.146455703432913,-0.0717091931681899,-0.264211580001054,-0.689822557617785,-0.285619107898331,-0.225822957530275,0.337676093634149,-0.0230633730695179,-0.210566151983046,0.256011315417256,0.0304516333148778,-0.219954967632986,0.0369755181627789,-0.334221570848045,0.115457804133292,-0.405389572349151,0.114858191054043,NA,-0.0881710295188724,NA,0.0504217914868955,NA,NA,NA,-0.1154034608144,-0.077328132618235,NA,NA,-0.0758291174817313,-0.118087830788201,NA,0.00752662721893482,0.0737909516380655,NA,NA,-0.313055825424109,NA,NA,-0.0427359379909919,-0.278669143725722,-0.325756591765164,-0.229247187770407,NA,-0.0125945537065053,2.7396449704142,NA,NA,0.305448050014885,NA,-0.164283392915177,0.433772136700828,-0.149025703237546,-0.0736160943106099,NA,-0.270346416476989,0.287181437809053,-0.253561253561254,0.819748418526867,0.118744098205855,1.31563805104408,1.59321940765976,0.1573371855062
1962,0.0458921851326915,0.61040679087201,-0.148377212891512,-0.0397871367396998,-0.191834089436163,-0.610398379473329,-0.263871123863519,-0.192983470119061,0.391359192683696,-0.0863585922637921,-0.184415584415584,0.150806871421135,0.067579127459367,-0.284170201121904,0.064378612716763,-0.273388702038575,-0.0647663293830467,-0.426394219914202,0.086005733715581,NA,-0.137931737137035,0.0679059250884965,0.0149932407521199,NA,NA,NA,-0.13877323042551,-0.310890294982622,NA,NA,-0.0278170538161882,-0.103090766823161,NA,-0.0275272453964676,0.0724351660550742,NA,NA,-0.232255472986544,NA,NA,-0.0160823757331281,-0.281995196431635,-0.200891216464535,-0.243683593674948,NA,0.0609488905708481,2.50089525514772,NA,NA,0.230655362669896,NA,-0.182180638987826,0.424254984042774,-0.142287434161023,-0.047925608011445,NA,-0.219855724804006,0.230659545784507,-0.256367995205274,0.933778124778196,0.169589280512671,0.938258164852255,1.27497756152865,0.247088390339586
1963,0.0718311251730274,0.590774125132556,-0.108809836456965,-0.00417014178482078,-0.139677841652911,-0.533895766773163,-0.251413258938404,-0.167443528146289,0.447634958755351,-0.197012454377846,-0.136239782016349,0.127541954590326,0.111197330643284,-0.363474149083285,0.0825576399828154,-0.299431818181818,-0.117868595719293,-0.404198193800342,0.132097414146942,NA,-0.161748127868588,0.251774206705278,0.0624307351311414,NA,NA,NA,-0.171735599150319,-0.279429036046617,NA,NA,-0.0257307533964594,-0.0685754329762739,NA,-0.0502420454011374,0.0223408402554954,NA,NA,-0.1873422054859,NA,NA,-0.0398848905384325,-0.280821615903381,-0.0710602563472965,-0.282527251162528,NA,0.11078910325412,1.97689196995956,NA,NA,0.115507889546351,NA,-0.114654388358345,0.409114804480569,-0.141185439298647,-0.040592105263158,NA,-0.180876594669698,0.181157049749616,-0.182389443091666,1.00956473523704,0.217452251620817,0.657354426119152,0.95676243585081,0.262128892107169
1964,0.091806610850312,0.629637370676142,-0.106459825922198,0.0138503006427534,-0.109810254339927,-0.46489291234268,-0.251719754748018,-0.154340446168768,0.486656200941915,-0.271854818342534,-0.126648066086766,0.06276284512708,0.119346926260923,-0.375451759000869,0.087512360502896,-0.253699159788832,-0.153823985013869,-0.391337940507361,0.0936673717609731,NA,-0.130297565374211,0.405620417553592,0.146400596792242,NA,NA,NA,-0.143554113770467,-0.234209184855647,NA,NA,-0.00935165820137433,-0.0879452606158181,NA,-0.0672612062896034,-0.018226038034401,NA,NA,-0.158365723583115,NA,NA,-0.0654545454545454,-0.320945201252039,0.0844368198145072,-0.287787275919958,NA,0.0907995846313605,0.531555132174327,NA,NA,0.0226990400903443,NA,-0.0692914298967876,0.419222168982591,-0.115572190087331,-0.0305967688757006,NA,-0.133920778784827,0.170821150701224,-0.108468438811621,1.03058634967277,0.244278779472954,0.421021863673565,0.738514261235855,0.388325029218183
1965,0.0953286128403745,0.547315830721003,-0.0816593367407583,0.0949066355451817,0.00752778109690535,-0.349646044936904,-0.259706092381704,-0.10188116967778,0.48601647513475,-0.278050850454401,-0.108742004264392,0.112044566242868,0.140361491340845,-0.36842590458631,0.166439974228649,-0.250323760188924,-0.143249313701023,-0.390698500044377,0.140936944060091,NA,-0.072753424069383,0.584389161194858,0.204322568555188,NA,NA,NA,-0.139121578612349,-0.206104046242775,NA,NA,0.0488789649160371,-0.0564557745897409,NA,-0.047438868656293,0.00370348769392283,NA,NA,-0.0816594523612663,NA,NA,-0.0226733175064686,-0.312749093188841,0.267970432454456,-0.258585611979167,NA,0.115924041206404,0.151196449247395,NA,NA,0.0921333903377512,NA,-0.0190014031805425,0.343887958593393,-0.0435841905793177,-0.0219336607683509,NA,-0.0760894959115824,0.161569067786267,-0.0468669967560184,1.07688308312212,0.263729355963198,0.288654297291533,0.573847297166306,0.456832816599094
1966,0.150566445729328,0.564740165128703,-0.0252014296964924,0.169562839230866,0.118082816259339,-0.0912726753320954,-0.250551181102362,0.0500070831562544,0.466495354813204,-0.240710127219148,-0.0396778744415707,0.163598456283547,0.209536043524256,-0.329452563784989,0.235436359639481,-0.158372150036774,-0.123145562044325,-0.392555784736546,0.235655172413793,NA,-0.0379234087276389,0.761951870996463,0.283934596418375,NA,NA,NA,-0.120116156282999,-0.0635775862068965,NA,NA,0.130384652339621,-0.0623164078892153,NA,-0.0563033175355449,0.0656248146610521,NA,NA,0.0106774668630339,NA,NA,0.0348508985215617,-0.282102992214614,0.548464299960112,-0.202568998437771,NA,0.172296579562354,-0.0263271471730688,NA,NA,0.471115973741794,NA,0.0530789457591879,0.300607812615818,0.0149854529512574,-0.00158675405312174,NA,-0.0444820454972739,0.133242659024118,0.0254169267814144,1.06516782773908,0.35908348880597,0.099412989964022,0.39702587084946,0.545547287566011
