"years","X15.16QA","X37.4QA","X39.8QA","X88.12QA","X89.12QA","X95.8QA","X117.8QA","X133.12QA","X138.8QA","X179.4QA","X184.4QA","X206.12QA","X210.8QA","X215.8QA","X223.4QA","X233.12QA","X237.8QA","X238.8QA","X261.16QA","X278.16QA","X18.16QR","X20.12QR","X21.8QR","X54.12QR","X63.8QR","X74.12QR","X77.QR","X92.QR","X94.16QR","X109.15QR","X118.QR","X129.16QR","X134.8QR","X135.4QR","X140.12QR","X165.QR","X172.12QR","X180.12QR","X182.12QR","X183.8QR","X187.12QR","X194.12QR","X205.8QR","X207.4QR","X213.12QR","X217.12QR","X224.QR","X227.11QR","X236.12QR","X239.4QR","X241.4QR","X245.8QR","X276.4QR","X277.12QR","X46.8QV","X62.8QV","X65.8QV","X178.8QV","X230.16QV","X274.8QV","X125.12QP","X22.12QM","X23.8QM","X79.8.QM"
1973,NA,NA,NA,NA,0.255772411511743,0.933918817607369,0.330260383464915,NA,NA,NA,NA,0.258317282437401,NA,NA,NA,0.265409570154096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372116349047142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675988581095369,NA,NA,NA,NA,NA,NA,3.88263896563156,NA,NA,NA,0.392481469974702,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691575827117996
1974,NA,NA,NA,NA,NA,0.913864245925314,0.463252560579565,NA,NA,NA,NA,NA,NA,NA,NA,0.259838597190395,0.307505640938312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319152798789712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563921297211786,NA,NA,0.293705494840257,NA,NA,NA,4.13615282685512,NA,NA,NA,0.329443447037702,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569605671245015
1975,NA,NA,NA,NA,NA,0.785518220539517,0.559729908107834,NA,NA,NA,NA,NA,NA,NA,NA,0.277715679300884,0.378677541508884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433968326830388,NA,NA,NA,NA,NA,NA,3.62663926404384,NA,NA,0.276506570004531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456495047884096
1976,NA,NA,NA,NA,NA,0.341873624646338,0.738915738600546,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49027881194672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359039159264356,NA,NA,0.302163833075734,NA,NA,NA,NA,NA,NA,2.30224602112152,NA,NA,0.344456159348018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.409357406328868
1977,NA,NA,NA,NA,NA,0.260804434124785,0.582154301207789,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577157549869365,0.404926534140017,NA,NA,0.273515870014903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401539727884569,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14569079819676,NA,NA,0.322728654744465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306898444647758
1978,NA,NA,NA,NA,NA,NA,0.604231669266771,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.684283493677268,0.639638800968162,NA,NA,0.266543638732089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426196018813246,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659698673648968,NA,NA,0.362814097982075,NA,0.305278991476255,NA,NA,NA,NA,NA,NA,NA,NA,0.301037939707393
1979,NA,NA,NA,NA,NA,NA,0.757266542980829,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803136714205696,0.772891680944222,NA,NA,0.276869489496027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331887201735358,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437082544558345,NA,NA,0.394533967882887,NA,0.36354940769627,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,0.556696198378099,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787231368606259,0.588290840415486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570418278529981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346309278350515,NA,0.328968427178816,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,NA,NA,NA,NA,0.46359463594636,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671553771807683,0.492867155933042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448213066241748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629530579210359,NA,NA,NA,NA,NA,NA,NA,0.278163028520547,NA,0.320981399724977,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,0.325936314139581,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567851246167152,0.427436602505347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379702491438132,NA,NA,NA,0.348490131808355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568385650224215,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261654766904662,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354181406537427,0.438435323751667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345896958410925,NA,NA,NA,0.518640576725026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454487970853031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415455512229706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290853175527701,NA,NA,NA,0.815941011235955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459159911569639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516347318185056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257116579555396,NA,NA,NA,1.1203098351336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470257165122521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464787793990273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54904601571268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374486939030688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,0.424915499758571,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368932636111966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76695262961581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259175861292502,NA,0.278696700191173,NA,0.399724511786008,0.348468744593025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,0.629682997118155,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336172145574292,NA,0.315529212531753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.023335966109,NA,NA,0.326691743324271,NA,0.352608695652174,NA,NA,NA,NA,NA,NA,NA,NA,0.305777777777778,NA,0.37337811339647,0.493689546371489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,0.292476807726522,NA,0.672403132728772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367452763176588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97774649775454,NA,NA,0.376080908338973,NA,0.369842379902093,NA,NA,NA,NA,NA,NA,NA,NA,0.340912704722531,NA,0.262213798912627,0.340930556245961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,0.486683037400831,NA,NA,NA,0.376844867169564,NA,0.64526326187889,0.452839191983458,NA,NA,NA,NA,NA,NA,NA,NA,0.294346557128959,NA,0.415011270780502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258192651439921,2.2119469315731,NA,NA,0.436783360633881,NA,0.416300872486859,NA,NA,0.290125196248138,NA,NA,NA,NA,NA,0.529183841714757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,0.61,NA,NA,NA,0.581472116870347,NA,0.82588161209068,0.52783873851906,NA,NA,NA,NA,NA,NA,NA,NA,0.359147149801149,NA,0.312652597076825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328919265271252,2.06107555183346,NA,NA,0.553613566372035,NA,0.382630852532116,NA,NA,0.378924147293399,NA,NA,NA,NA,NA,0.617991424802111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,NA,0.674425634824668,0.301557942662019,NA,NA,0.670745920745921,NA,0.743109260360896,0.404477843198017,NA,NA,NA,NA,NA,NA,NA,NA,0.294948630136986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325393449595917,1.75610260653703,NA,NA,0.50908584834387,NA,0.313517626172965,NA,NA,0.352554589781641,NA,NA,NA,NA,NA,0.646720460174163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,NA,0.674451956566278,0.323808833127856,NA,NA,0.774095039475644,NA,0.633134413185564,0.328057442865967,NA,NA,NA,NA,NA,NA,NA,NA,0.259270704573548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288090204369274,1.52624440526244,NA,NA,0.460013142128252,NA,0.273395626808329,NA,NA,0.369304758690516,NA,NA,NA,NA,NA,0.613069185287568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,NA,0.743423088826988,0.428054507660328,NA,NA,0.837908011869436,NA,0.548669340138535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343042384362299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23662941335705,NA,NA,0.489673010848164,NA,0.255011779348358,NA,NA,0.338997064781512,NA,NA,NA,NA,NA,0.688697751622152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,NA,0.568126873609902,0.346026106433923,NA,NA,0.804430195278344,NA,0.429759782700959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504642971501761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978918792103764,NA,NA,0.405985991768359,NA,0.253486961795027,NA,NA,0.279112095912634,NA,NA,NA,NA,NA,0.674393256794071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,NA,0.509575274933637,NA,NA,NA,0.59805131536213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617208370436331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844399436421275,NA,NA,0.269889520821076,NA,0.308893297679634,NA,NA,0.276146174163283,NA,NA,NA,0.271031918680536,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,NA,0.384730935760361,NA,NA,NA,0.400705324622767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597021415371236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754495699765442,NA,NA,NA,0.470758759768087,0.317702980472765,NA,NA,NA,NA,NA,NA,0.285010332220633,NA,0.601534061362454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351841251669529,NA,NA,NA,NA,NA,NA,0.274826393148971,NA,NA,NA,NA,NA,NA,0.575832422932599,NA,NA,NA,0.250324877111701,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513459991336098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70516408038667,NA,NA,0.53994053518335,NA,NA,NA,NA,NA,NA,0.452034166731573,NA,NA,NA,NA,NA,NA,0.552234102419809,NA,NA,NA,NA,0.270067546339931,NA,NA,NA,NA,0.343953498535903,NA,0.303544692683116,NA,0.48215344480019,0.256265599001664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,0.25390195647395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805700836820084,NA,NA,0.487874596588289,NA,NA,NA,NA,NA,NA,0.410345260514752,0.251790364583333,NA,NA,NA,NA,NA,0.444064623774061,NA,NA,NA,NA,0.255672469867993,NA,NA,NA,NA,0.457026531251398,NA,0.323878061351099,NA,0.30411342929538,0.454331519341079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833124843632725,NA,NA,0.390768176757729,NA,NA,NA,NA,NA,NA,0.429970592633205,NA,0.685483870967742,NA,NA,NA,NA,0.467540842648323,NA,NA,NA,NA,0.274744682484834,NA,NA,NA,NA,0.477316067231363,NA,0.308519623852694,NA,NA,0.483710985062216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292358109050342,NA,NA,0.97483966452886,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42097751514848,NA,1.04262338347849,NA,NA,NA,NA,0.431021541694813,NA,NA,NA,NA,0.301590979301823,NA,NA,NA,NA,0.406335266030014,NA,0.268323302440645,NA,NA,0.404946125630445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402483669514033,NA,NA,1.13035759573928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292814001046274,NA,1.32095527332965,NA,NA,NA,NA,0.379415870288844,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417927027257968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260779613148993,NA,NA,NA,NA,NA,NA
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342096112386119,NA,NA,1.28567870485679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25343175343175,NA,NA,NA,NA,0.396389854245552,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381309345327336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288821098209014,NA,NA,NA,NA,NA,NA
2005,0.266815864727092,NA,NA,NA,0.266188408533132,NA,NA,NA,NA,NA,NA,NA,0.350161267704389,NA,NA,1.24596774193548,NA,NA,NA,NA,NA,NA,NA,0.257433221176955,NA,NA,NA,1.42298225158699,NA,NA,NA,NA,0.416868490134643,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328989166734544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262639527248851,0.276914274816439,NA,0.323291634754489,NA,NA,NA
2006,0.266863459364401,NA,NA,NA,0.313889972688256,NA,NA,NA,NA,NA,NA,NA,0.341159052453469,NA,NA,1.14230933106093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33279623202776,NA,NA,NA,NA,0.345333015039389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316136006289308,NA,0.415646134161945,NA,NA,NA
2007,NA,NA,NA,NA,0.387568003223856,NA,NA,NA,NA,NA,NA,NA,0.362971569163477,0.255909289140863,NA,0.919898655232898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35644391408115,NA,0.264933345370287,NA,NA,0.336621796053845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260946570894421,0.256517205422315,NA,0.497051390058972,NA,NA,NA
